grupo	prestador	tabla_km_id	empresa	sucursal	localidad	problema	evidencia	accion	confianza
g5_infomac_noa	INFOMAC	6bba5733-3b6d-4a76-8d33-25b0775dea54	Banco Credicoop	168 - Centenario	CENTENARIO	pin de Gestión = centroide de Argentina (-38.416097,-63.6166719)	"negociada, no se mide -> sin impacto hoy; geocode de Gestión -38.8184856,-68.1526164 ""B. Quinquela Martín 350, Centenario"" es válido; mismo patrón que AMI MUSIC y OCA Deposito Tucuman"	GESTION	baja
g5_infomac_noa	INFOMAC	1caabc25-57f3-4136-9abe-8ffe6218d70b	Aerolineas Argentinas	Aeropuerto de Bariloche	SAN CARLOS DE BARILOCHE	NEGOCIADO_MUY_SUPERIOR (41.9 km vs 4.1 recta al centroide) falso positivo	el aeropuerto está 14 km al este de la ciudad: search = Aeropuerto Tte. Luis Candelaria way/136299057 (-41.1525644,-71.1545585); route sede Tecnoptimus -> aeropuerto = 19.6 km ida	OK	alta
g5_infomac_noa	INFOMAC	8e6a7cc5-2941-4127-9e6e-583d95a81019	ARCA - DIRECCION REGIONAL JUNIN	DISTRITO GENERAL PICO	GENERAL PICO	negociada 286 km (143 ida): coherente con viaje desde Santa Rosa	route sede Wilberger (Santa Rosa) -> General Pico = 143.0 km ida; la sede Alberto Suarez (Trenque Lauquen) está a 99 km recta pero no cambia el orden de magnitud	OK	alta
g5_infomac_noa	INFOMAC	127dd333-d231-4a61-991d-87cda1dfded5	Arcos Dorados (Mc Donalds)	SDE  Santiago del estero (61)	SANTIAGO DEL ESTERO	"par con incidentes (2, último 2026-08) sin fila activa: la fila existe archivada con nombre ""SDE – Santiago del estero (61)"" (guion largo); los incidentes llegan con doble espacio (el guion se pierde)"	tabla_km.csv: 127dd333 archivada=t, Siges 8482, pin -27.791611,-64.2844719, 7.201 km ida ya medidos; api Siges muestra el nombre con guion largo -> el motor no matchea por lower(trim())	"RENOMBRAR 127dd333-d231-4a61-991d-87cda1dfded5 a ""Arcos Dorados (Mc Donalds)|SDE  Santiago del estero (61)"" (y desarchivar; si el nombre real del incidente conserva el guion, alcanza con desarchivar)"	media
g5_infomac_noa	LA RIOJA	79afb21c-a181-4cbb-9af4-a1dc7308466f	Salta Refrescos (Región Sur)	CEDI La Rioja  Oficinas Comerciales	LA RIOJA	"par con incidentes (4, último 2026-08) sin fila activa: fila archivada ""CEDI La Rioja – Oficinas Comerciales"" (guion largo, Siges 9829, 6.423 km medidos)"	mismo patrón guion largo vs doble espacio que Arcos Dorados SDE	"RENOMBRAR 79afb21c-a181-4cbb-9af4-a1dc7308466f a ""Salta Refrescos (Región Sur)|CEDI La Rioja  Oficinas Comerciales"" (y desarchivar)"	media
g5_infomac_noa	INFOMAC		Piedra del Águila	HPDA (base Piedra del Águila)	PIEDRA DEL AGUILA	"par con 5 incidentes (2 con km, último 2026-05) sin fila: solo existe con empresa ""Central Puerto"" (c8ae4f9c, negociada 564, sin Siges); en Siges tampoco hay sucursal con ese nombre para ""Piedra del Águila"""	"api Siges INFOMAC: ""Central Puerto|HPDA (base Neuquen)"" 8983 y ""Piedra del Águila|HPDA (base Neuquen)"" 14379; la planta no figura"	"CREAR_FILA ""Piedra del Águila|HPDA (base Piedra del Águila)"" + TRASLADAR_KM 564 desde c8ae4f9c-c49a-4080-8ab4-9b6267781753 (o renombrar la empresa de c8ae4f9c si Central Puerto ya no manda incidentes)"	media
g5_infomac_noa	INFOMAC		ISSN	Delegacion ISSN Mariano Moreno	MARIANO MORENO	par con 1 incidente con km (2026-05) sin fila; no aparece en la lista de sucursales Siges de INFOMAC (api) ni en tabla_km	"Mariano Moreno (Neuquén) está a ~30 km de Zapala; la fila más parecida es ""Delegacion ISSN Zapala"" (negociada 151); posible ex-cliente"	CREAR_FILA	baja
g5_infomac_noa	INFOMAC		Nutrien	French - Bs. As.	FRENCH	par con 1 incidente con km (2026-07) sin fila; no aparece en sucursales Siges de INFOMAC ni en tabla_km	French (Partido 9 de Julio) queda a ~40 km de 9 de Julio; base más cercana Zoiranes (Junín) / Azzad (Pehuajó); posible ex-cliente	CREAR_FILA	baja
g5_infomac_noa	SM TUCUMAN		Hospital Angel Padilla	Hospital Angel Padilla	SAN MIGUEL DE TUCUMAN	par con 2 incidentes (último 2026-03) sin fila en SM TUCUMAN	Siges 10789 está asignada a TUCUMAN (fila d2ac8b4e, 50 incidentes): cambio de prestador, los 2 incidentes son anteriores	OK	media
g5_infomac_noa	SM TUCUMAN		OCA	TUCUMAN	SAN MIGUEL DE TUCUMAN	par con 1 incidente con km (2026-07) sin fila en SM TUCUMAN	"Siges 4016 ""OCA|TUCUMAN"" está asignada a TUCUMAN (fila 25c48e52, 8.3 km); si SM TUCUMAN sigue atendiendo OCA hace falta fila"	TL	baja
g5_infomac_noa	TUCUMAN		Aerolineas Argentinas	Aeropuerto de Tucuman	SAN MIGUEL DE TUCUMAN	par con 5 incidentes (1 con km, último 2026-05) sin fila en TUCUMAN	Siges 8390 está asignada a SM TUCUMAN (fila 68b77705, 4.9 km): cambio de prestador	OK	media
g6_cuyo_salta	MENDOZA	3a8a0dab-04d9-40c8-9e45-4a1b36657ef4	Aerolineas Argentinas	AEROPUERTO MENDOZA	MENDOZA	pin de Gestión a -34.5520,-69.1808 (190 km al sur, dpto San Carlos); ida 197.57 / fact 393.161 mal	search 'Aeropuerto Internacional El Plumerillo' -> Aeropuerto Int. Gobernador Francisco Gabrielli, RN40, El Resguardo, Las Heras -32.8318687,-68.7954466 (way/240889868); route base Diego Piriz -> aeropuerto = 5.8 km ida (bajo umbral 30)	PIN_MANUAL -32.8318687,-68.7954466 fuente=https://www.openstreetmap.org/way/240889868	alta
g6_cuyo_salta	MENDOZA	325002a2-ff07-4b2d-abf1-8d9656515982	Aerolineas Argentinas	MDZ - Mendoza	MENDOZA	KM_CON_PIN_SOSPECHOSO falso positivo: el geocode de 'Sarmiento 82' cayó en Tupungato, el pin está bien	reverse -32.8905995,-68.8404758 -> Ciudad de Mendoza, Área Fundacional (Capital); 0.4 km del centroide; ida 5.07 km coherente	OK	alta
g6_cuyo_salta	MENDOZA	607db35d-d826-4598-aced-74ee115cb411	Galeno - COLONOS	Centro Medico Mendoza- ART	MENDOZA	KM_CON_PIN_SOSPECHOSO falso positivo: geocode de 'San Lorenzo 134' fue a Tupungato; pin en Ciudad de Mendoza	reverse -32.8935393,-68.8419528 -> Ciudad de Mendoza, Sección 4ª/Área Fundacional; ida 5.835 coherente (recta 4.6)	OK	alta
g6_cuyo_salta	MENDOZA	617ef0fe-08c6-4e15-9b7b-dbb30463e975	Galeno - COLONOS	Centro Medico Mendoza- ART	MENDOZA	DUP_NOMBRE: dos sucursales Siges (4030 y 7117) con nombre y domicilio idénticos, ambas con km 5.835 / fact 0	api.json: 4030 domicilio 'San Lorenzo 134 Piso:  Dpto:' y 7117 'San Lorenzo 134', ambas actividadReciente=true, pin idéntico (-32.8935,-68.8420 / -32.8937,-68.8420); cobertura: 4 incidentes 'Centro Medico Mendoza- ART'. Valores iguales, archivar cualquiera no cambia facturación; conservar 607db35d (siges 4030)	ARCHIVAR 617ef0fe-08c6-4e15-9b7b-dbb30463e975	media
g6_cuyo_salta	MENDOZA	5a6c9b0a-70ef-420a-bea4-c8157ec6dad0	Manpower	Lujan de Cuyo	LUJAN DE CUYO	DUP_NOMBRE falso positivo: 'Lujan de Cuyo' (siges 4584, San Martin 627) y 'Luján de Cuyo' (siges 11477, Balcarce 218) son sucursales Siges distintas; el motor compara nombre exacto y el acento las separa	duplicados.tsv: siges 4584 vs 11477, domicilios distintos; conservar las dos	OK	media
g6_cuyo_salta	MENDOZA	0f5cd448-b5a6-470d-a409-ea3a541037d3	Manpower	Luján de Cuyo	LUJAN DE CUYO	pin de Gestión en Chacras de Coria, 5 km del domicilio 'Balcarce 218' (Ciudad de Luján de Cuyo); ida 19.137 vs ~23.7 del otro local de Manpower a 300 m	reverse -32.9934519,-68.8869352 -> Distrito Chacras de Coria; search 'Balcarce 218, Luján de Cuyo' -> único resultado 218 Antonio González Balcarce, Ciudad de Luján de Cuyo -33.0392210,-68.8773321 (way/1364586246, ROOFTOP)	PIN_MANUAL -33.0392210,-68.8773321 fuente=https://www.openstreetmap.org/way/1364586246	media
g6_cuyo_salta	MENDOZA	2f7c3852-389f-420c-8af6-9bc4acbcea1a	Molino Cañuelas	Depósito Mendoza	LAS HERAS	provincia 'Córdoba' en Gestión está mal (Las Heras es Mendoza); dist_pin_a_localidad 458 km es falso positivo del centroide; pin y km correctos	reverse -32.8792985,-68.8187881 -> Distrito Pedro Molina, Guaymallén (límite con Las Heras), 1.9 km recta de la base; ida 2.368 coherente	GESTION	media
g6_cuyo_salta	MENDOZA	c22929aa-e9e6-4b4f-9c36-61d65e880487	Nefra	FME Mendoza I	MENDOZA	KM_CON_PIN_SOSPECHOSO falso positivo: geocode de 'Av. San Martín 519' fue a Malargüe; pin en Ciudad de Mendoza	reverse -32.8975,-68.8409 -> Ciudad de Mendoza, Sección 2ª Barrio Cívico; 1.0 km del centroide; ida 5.666 (recta 4.8)	OK	alta
g6_cuyo_salta	MENDOZA	73317cad-001a-4090-8f0b-5cfe67abc69b	Peñaflor	Bodega Gualtallary	GUALTALLARY	pin de Gestión -38.4161,-63.6167 = centroide de Argentina (775 km); fila vacía (sin km), no se puede medir	search 'La Estancia, Gualtallary, Tupungato' -> La Estancia Silva, El Peral, Distrito Gualtallary -33.3900023,-69.1970254 (way/1311939046, calle, sin número); route base -> ahí = 104.3 km ida. Ojo: 'Bodega BEW' (1f588165, negociada 177 = 88.5 ida) tiene el mismo domicilio 'La Estancia S/N' Tupungato; TL confirma si es el mismo predio	PIN_MANUAL -33.3900023,-69.1970254 fuente=https://www.openstreetmap.org/way/1311939046	media
g6_cuyo_salta	SALTA	375dcaed-0c32-4371-8b28-0df65a1a3049	FLY SEG	SLA - Salta	SALTA	geocode local de 'Ruta Nacional 51' cayó en San Antonio de los Cobres (-24.2158,-66.2806, 157 km); SLA = aeropuerto de Salta; ida 157.346 / fact 316.494 mal	search 'Aeropuerto Martín Miguel de Güemes, Salta' -> Aeropuerto Internacional de Salta, Av. Ricardo Balbín, Capital -24.8595387,-65.4881531 (relation/8955457); route base InterNet -> aeropuerto = 9.2 km ida (bajo umbral); fila 'Aeropuerto Salta' de Aerolíneas (d87f958f) mide 8.95 km al mismo lugar	PIN_MANUAL -24.8595387,-65.4881531 fuente=https://www.openstreetmap.org/relation/8955457	alta
g6_cuyo_salta	SALTA	afc5337a-980d-4ca9-8c4c-9c9d246cf21a	PERFUDDL RINO S.A	Salta - Deposito	SALTA	"geocode local de ""O'Higgins 1646"" cayó en Prof. Salvador Mazza (-22.0501,-63.6847, 407 km de Salta capital); ida 407.486 / fact 813.85 mal"	"search ""O'Higgins 1646, Salta, Salta"" -> 1646 Bernardo O'Higgins, Barrio 20 de Febrero, Salta Capital -24.7751307,-65.4241158 (way/202493678, con número); route base -> ahí = 6.9 km ida (bajo umbral)"	PIN_MANUAL -24.7751307,-65.4241158 fuente=https://www.openstreetmap.org/way/202493678	alta
g6_cuyo_salta	SALTA	98096305-f63e-4fa9-9dd7-a249a0754167	PERFUDDL RINO S.A	Salta I	SALTA	geocode local de 'Alberdi 273' cayó en Tartagal (-22.5173,-63.8044, 354 km); ida 353.593 / fact 705.92 mal	search 'Alberdi 273, Salta, Salta' -> 273 Peatonal Juan Bautista Alberdi, Salta Capital -24.7931780,-65.4112868 (way/202496561, con número); route base -> ahí = 4.4 km ida (bajo umbral); coherente con 'Salta II' Florida 277 (pin Siges a 0.5 km)	PIN_MANUAL -24.7931780,-65.4112868 fuente=https://www.openstreetmap.org/way/202496561	alta
g6_cuyo_salta	SALTA	2ce82896-c8c8-4275-83ef-068c093bd173	Refinor	Piedras	RIO DE LAS PIEDRAS	geocode local de 'Ruta Nacional 9 Km 1471, Río de las Piedras' cayó en Salta capital (-24.8234,-65.4030, 4.5 km); la planta está en Río Piedras (Metán), 71 km del pin declarado; fact 0 debería ser ~242	search 'Río Piedras, Metán, Salta' -> Río Piedras, Municipio de Río Piedras, San José de Metán -25.3142011,-64.9103052 (node/1478728207, pueblo; la planta sobre RN9 no está en OSM); route base -> pueblo = 121.0 km ida	PIN_MANUAL -25.3142011,-64.9103052 fuente=https://www.openstreetmap.org/node/1478728207	media
g6_cuyo_salta	SAN LUIS	9555ca23-3d6b-4cc9-b060-399ac22bc9eb	Cartocor	Suc. Zucamor San Luis	SAN LUIS	pin de Gestión -33.8769,-66.2367 en zona rural 70 km al sur de San Luis, lejos de la Ruta 7 (que pasa por lat -33.3); geocode de Gestión apunta a Almafuerte, Villa Mercedes; ida 117 / fact 233.9 dudoso	reverse -33.8769018,-66.2367172 -> solo 'Juan Martín de Pueyrredón, San Luis' (sin localidad); search 'Cartocor, San Luis' / 'Zucamor, San Luis' / 'Zucamor Cuyo, Villa Mercedes' sin resultados en OSM. Domicilio 'Ruta 7' sin km; si la planta está en Villa Mercedes la ida ronda 95-100 km	GESTION	media
g6_cuyo_salta	SAN LUIS	3607183d-f4e8-4f73-aca9-7520ca384859	CORVEN	SAN LUIS	SAN LUIS	KM_CON_PIN_SOSPECHOSO falso positivo: el geocode es APPROXIMATE (provincia); el pin cae en el Parque Industrial Norte, coherente con 'RN 7 Km 791'	reverse -33.3169808,-66.3739561 -> Parque Industrial Norte, San Luis (relation/19369526); ida 17.454 (recta 12.4, ratio 1.41)	OK	alta
g6_cuyo_salta	SALTA	8004fc1a-5f87-4391-af3e-78b61d488c34	Sales de Jujuy	Salar de Olaroz	SUSQUES	dist_pin_a_localidad 46 km es esperable: la planta está en el salar, no en el pueblo de Susques; ratio 1.95 es la ruta real por Purmamarca/RN52	reverse -23.5937744,-66.7717223 -> Municipio de Susques, Jujuy; route base -> pin = 376.7 km ida = cargado 376.689	OK	alta
g6_cuyo_salta	SALTA	b2bf22ff-73e6-44b3-b719-c778ac854e26	Dia %	Tienda 0821 Joaquín V. Gonzales	JOAQUIN V GONZALEZ	dist_pin_a_localidad 95 km falso positivo: el centroide OSM cayó en una calle 'Joaquín V. González' de San Lorenzo; el pin está en J.V. González (Anta)	reverse -25.1142413,-64.1209532 -> Municipio de Joaquín V. González, Anta, Salta (relation/7235783); route base -> pin = 226.7 km ida = cargado 226.733	OK	alta
g6_cuyo_salta	SALTA	94647788-7ca0-48ca-8b3e-79016bab5235	Salta Refrescos (Región Norte)	J.V. González	JOAQUIN V GONZALEZ	dist_pin_a_localidad 95 km falso positivo (mismo centroide errado que Dia 0821); pin a 400 m del de Dia 0821, en J.V. González	route base -> pin Dia 0821 (a 0.4 km) = 226.7 km; cargado 226.147, coherente	OK	alta
g6_cuyo_salta	SAN RAFAEL	8a8fb8d5-f5a7-47e4-a7af-5fd6622b2a54	GENNEIA S.A.	SAN RAFAEL	SAN RAFAEL	dist_pin_a_localidad 63 km falso positivo: localidad 'SAN RAFAEL' es el departamento; el Parque Solar Agua del Toro está en el distrito 25 de Mayo, donde cae el pin	reverse -34.566126,-69.018054 -> Distrito Veinticinco de Mayo, Departamento San Rafael (relation/3011839); ratio 1.36 normal; ida 85.775 no verificada con route	OK	media
g6_cuyo_salta	JUJUY	0193fd1f-e914-4324-9174-520618c7eea2	Galeno - COLONOS	Inhouse Para Ingenio Ledesma	LIB GRAL SAN MARTIN	pin de Gestión -34.5605,-58.5658 (Gran Buenos Aires, ~1.300 km); fila vacía (sin km)	search 'Herminio Arrieta 18, Libertador General San Martín, Jujuy' -> calle Herminio Arrieta, 40 Hectáreas, Libertador Gral. San Martín -23.8107037,-64.7905289 (way/526334715; número 18 no resuelto, hay otra calle homónima en Ledesma a 2 km)	PIN_MANUAL -23.8107037,-64.7905289 fuente=https://www.openstreetmap.org/way/526334715	media
g6_cuyo_salta	SALTA	3b3bd289-8c08-4278-ad33-a1df45d08d07	Galeno - COLONOS	Sucursal Salta - ART Urquiza	BARRIO LA LOMA	pin de Gestión -34.5709,-58.4887 (Gran Buenos Aires, ~1.300 km); fila vacía (sin km)	search 'Urquiza 464, Salta, Salta' -> 464 Justo José de Urquiza, Barrio Don Bosco, Salta Capital -24.7924700,-65.4094002 (way/202496338, con número); ~3 km de la base (bajo umbral)	PIN_MANUAL -24.7924700,-65.4094002 fuente=https://www.openstreetmap.org/way/202496338	alta
g6_cuyo_salta	SALTA		Refinor	Campo Duran	CAMPO DURAN	cobertura fila_activa=f: 20 incidentes (2 con km) desde 2026-03 sin fila; la sucursal 'Campo Duran' NO existe en las sucursales Siges de SALTA (api.json sin 'Campo Dur'), solo Guemes/Piedras/Urundel	search 'Campo Durán, Salta' -> Campo Durán, Municipio de Aguaray, Gral. San Martín -22.1998311,-63.6756261 (node/198441591; la refinería de Refinor está en ese paraje); route base -> Campo Durán = 397.0 km ida (~794 facturable). Hace falta alta de la sucursal en Siges/Gestión con ese pin y luego la fila	CREAR_FILA	media
g6_cuyo_salta	SAN RAFAEL		Pernod Ricard	Bodega Mumm (San Rafael)	LAS PAREDES	cobertura fila_activa=f: 1 incidente 2026-03; existe en Siges (id 8888, LAS PAREDES, Mendoza, yaCargada=false) con pin 36.7783,-119.4179 (California, fuera de AR)	search 'Jensen, Las Paredes, San Rafael' -> calle Jensen, Distrito Las Paredes -34.6017542,-68.4178477 (way/295016509; esquina Sarmiento no resuelta; geocode de Gestión -34.6051,-68.3921); route base AG Fotocopiadoras -> Jensen = 10.9 km ida (bajo umbral 30)	CREAR_FILA	media
g6_cuyo_salta	SALTA	35955d72-91a9-49e6-9add-4868238e6506	Minera del Altiplano	Planta Fénix	ANTOFAGASTA DE LA SIERRA	pin = centro del pueblo Antofagasta de la Sierra (dist 0.0), pero Planta Fénix está en el Salar del Hombre Muerto, ~100 km al norte del pueblo; 14 incidentes con fact 971 km medido al pueblo	search 'Planta Fénix' / 'Minera del Altiplano' sin resultados en OSM; 'Salar del Hombre Muerto' -> relation/6054040 -25.3508535,-67.1414587; route base -> salar = 387.9 km ida vs 485.7 al pueblo. Mismo pin y km en Sal de Vida (81f98e0a). La ruta real a la planta la tiene que dar el prestador	TL	media
g6_cuyo_salta	SALTA	81f98e0a-dd2d-4d91-ad69-2143f1ec09f2	Sal de Vida	Planta Sal de Vida	ANTOFAGASTA DE LA SIERRA	mismo caso que Planta Fénix: pin en el pueblo (idéntico -26.0595658,-67.4064692) y la planta está en el Salar del Hombre Muerto; 10 incidentes, fact 971	route base -> Salar del Hombre Muerto (relation/6054040) = 387.9 km vs 485.7 cargado al pueblo	TL	media
g6_cuyo_salta	SALTA	8fa6e868-fdca-42ec-b7f9-6f7cf7f2f70f	Minera del Altiplano	Oficina Antofagasta de la Sierra	ANTOFAGASTA DE LA SIERRA	ratio 2.0 (485.8 vs recta 242.5) es la ruta real por Belén/RP43; la oficina 'San Martin 5' sí está en el pueblo	route base -> pin (planta Fénix, a 100 m) = 485.7 km = cargado 485.803	OK	alta
g6_cuyo_salta	MENDOZA	264594cf-9b98-47be-adb7-131c5dc20d30	Desarrollos Gastronómicos S.A.	WD112 Mendoza	SAN JOSE DE GUAYMALLEN	KM_MUY_SUPERIOR_A_LINEA_RECTA (x2.31) falso positivo: la ruta a Mendoza Plaza Shopping desde la base rodea por Acceso Este; bajo umbral	route base -> -32.9014375,-68.7992918 = 9.2 km = cargado 9.222	OK	alta
g6_cuyo_salta	MENDOZA	64d9c927-31ea-4d8c-bef9-8f478bb2c1da	Distrinando	Mendoza Shopping (Columbia)	VILLA NUEVA DE GUAYMALLEN	KM_MUY_SUPERIOR_A_LINEA_RECTA (x2.26) falso positivo: mismo edificio (Acceso Este 3280) que WD112, misma ruta; bajo umbral	route a WD112 (a 150 m) = 9.2 km; cargado 9.266	OK	alta
g6_cuyo_salta	SALTA	30d72994-175c-46fe-85c6-5cc09abf1749	Calico	Salta	SALTA	ratio 2.99 falso positivo: 3.6 km de ruta por calles de mano única para 1.2 km recta; bajo umbral	route base -> -24.8209606,-65.4141046 = 3.6 km = cargado 3.585; reverse -> Bº Complejo Arenales, Salta Capital	OK	alta
g6_cuyo_salta	SALTA	9f0b1bdf-5eda-41d1-b2ba-4a6e21c9f568	Dia %	Tienda 1802 Salta	SALTA	ratio 3.48 sobre 0.5 km recta (ida 1.74): efecto de mano única en distancia mínima; bajo umbral, sin impacto	sin consulta (no vale una); pin a 3 km del centroide de Salta capital, coherente con 'José Contreras 1390'	OK	media
g6_cuyo_salta	SALTA	36fe9009-935d-40e8-81d5-ee1395b0c493	Dia %	Tienda 8008 Salta	SALTA	ratio 2.23 sobre 1.9 km recta (ida 4.23): distancia mínima; bajo umbral, sin impacto	sin consulta; pin en Salta capital (3.2 km del centroide)	OK	media
g6_cuyo_salta	JUJUY	b3a4c463-d26e-440b-822c-46f7bcac9c33	OCA	JUJUY	RIO BLANCO	dist_pin_a_localidad 23.7 km: localidad 'RIO BLANCO' en Gestión no coincide con el domicilio 'Senador Pérez 563' (centro de S.S. de Jujuy), donde cae el pin; km 1.8 correcto, bajo umbral	sin consulta; pin -24.1824,-65.3084 a 1.0 km recta de la base Alfredo Espinoza	GESTION	baja
g7_litoral	CORRIENTES	8dc1d787-2ec4-4e38-9094-5f9051ef176d	Diarco	Corrientes	CORRIENTES	pin de Gestión en Goya, 188 km al sur de Corrientes capital	reverse -29.1775469,-58.8564821 = Municipio de Goya; search 'Diarco, Ruta Nacional 12, Corrientes' = way 407082912 -27.4916304,-58.7781197 (shop=supermarket Diarco, Seccional 22da, Corrientes capital)	PIN_MANUAL -27.4916304,-58.7781197 fuente=https://www.openstreetmap.org/way/407082912	alta
g7_litoral	CORRIENTES	8dc1d787-2ec4-4e38-9094-5f9051ef176d	Diarco	Corrientes	CORRIENTES	km medido con el pin de Goya: 197.8 ida cargado vs 5.8 real	route Gaston Medina (-27.5045967,-58.8143088) -> Diarco RN12 (-27.4916304,-58.7781197) = 5.8 km ida (queda bajo umbral 30: facturable 0, hoy factura 395.6)	RECALCULAR_KM	alta
g7_litoral	CORRIENTES	0ab3051d-e7b2-4ec6-9a67-598dfd51ba2e	Natura	Marianela Cabrera	CORRIENTES	flag KM_CON_PIN_SOSPECHOSO: el equivocado es el geocode (Belgrano 1170 resuelto en Esquina), no el pin	reverse -27.4692131,-58.8306349 = Barrio Centro, Seccional 3era, Corrientes capital; ratio 1.16, 0.1 km del centroide	OK	alta
g7_litoral	CORRIENTES	70acda97-1e71-432c-90f8-fe2bffbc0e9f	Natura	SILVINA ROMERO	CORRIENTES	flag KM_CON_PIN_SOSPECHOSO: el geocode (Brasil 1169 en Paso de los Libres) es el equivocado	reverse -27.4717353,-58.8243527 = Barrio Libertad, Seccional 3era, Corrientes capital; ratio 1.17	OK	alta
g7_litoral	CORRIENTES	e50bd20c-9f10-4190-8d44-74d21e19a2e2	Natura	Soledad Arrua	CORRIENTES	flag KM_CON_PIN_SOSPECHOSO: el geocode (Honduras en Goya) es el equivocado	reverse -27.4851147,-58.8232339 = Barrio Union, Seccional 19na, Corrientes capital; ratio 1.17	OK	alta
g7_litoral	CORRIENTES	f3e80dd3-22a7-4c47-b4bc-80bc0f4352f0	Musimundo	GDOR. VIRASORO	GDOR ING V VIRASORO	dist_pin_a_localidad 282.9 km es falso positivo: el centroide OSM resolvió una calle 'Gdor. Ing. V. Virasoro' de Corrientes capital	reverse -28.0543419,-56.0139884 = Gobernador Agrónomo Valentín Virasoro, Municipio de Gobernador Virasoro; ratio 1.17 (328.9 ida / 282.2 recta)	OK	alta
g7_litoral	CORRIENTES	902c5276-c344-479d-bc12-cf89ba98a2f2	Molino Cañuelas	Trigalia - Resistencia		DUP_NOMBRE: dos filas idénticas (60 km negociado, sin siges_id, sin domicilio ni localidad, ambas 2026-08-20 18:07)	duplicados.tsv: 902c5276 y b58726cc iguales. En Siges existe la sucursal 6356 'Trigalia - Resistencia' (Obligado 2900, LA LIGURIA, Chaco, pin -27.5003,-58.99) sin vincular	ARCHIVAR b58726cc-da33-4d40-bfc9-6ea50e842480	alta
g7_litoral	CORRIENTES	902c5276-c344-479d-bc12-cf89ba98a2f2	Molino Cañuelas	Trigalia - Resistencia		fila conservada sin siges_sucursal_id aunque la sucursal existe en Siges (6356)	api.json CORRIENTES.sucursales: sigesSucursalId 6356 Molino Cañuelas / Trigalia - Resistencia, Obligado 2900, LA LIGURIA, Chaco	TL	media
g7_litoral	CORRIENTES		Supermayorista Vital	Sucursal Resistencia	RESISTENCIA	cobertura: 34 incidentes desde 2026-03 (2 con km) sin fila activa	Siges 8971 (Ruta Nacional 16 Km 15400, RESISTENCIA, Chaco). La única fila de Tabla KM (8574e1ae) está archivada y con el nombre con tab inicial ('\t Supermayorista Vital', 60 negociado), por eso no matchea	CREAR_FILA	alta
g7_litoral	CORRIENTES		Banco Credicoop	490 - Margarita	MARGARITA	cobertura: 1 incidente 2026-04 con km atribuido a CORRIENTES; la sucursal es de Margarita, Santa Fe y su fila activa está bajo SUPERNOVA	Siges 7104 (Padre Bossio esq. Brig. Lopez, MARGARITA, Santa Fe); tabla_km 36469f02 bajo SUPERNOVA/SPST Santa Fe con 468 negociado. Decidir si CORRIENTES atiende Margarita (~350 km) o fue excepción	TL	media
g7_litoral	CORRIENTES	81229666-72e8-4d47-a4cf-c752f34740de	Natura	VERONICA MAIDANA	CORDOBA	sucursal en Córdoba capital asignada al PST CORRIENTES (675 km en línea recta), fila vacía	pin siges -31.4016836,-64.1620173 a 2.6 km del centroide de Córdoba; sin km. Probable error de asignación de PST en Siges	TL	media
g7_litoral	CDU	52506f11-9587-45a7-987e-371607cc2a59	Dia %	Tienda 0564 Larroque	LARROQUE	pin de Gestión 37 km al sur de Larroque, en zona rural	reverse -33.367417,-58.9981313 = Distrito Ceibas, Dpto Gualeguaychú (rural). search 'Urquiza 256, Larroque' = calle General Urquiza, Larroque (way 286356914, -33.0382537,-58.9964342); geocode ROOFTOP de Gestión -33.0349,-59.0004 (Av. Gral. Urquiza 256) cae sobre esa calle	PIN_MANUAL -33.0349,-59.0004 fuente=https://www.openstreetmap.org/way/286356914	media
g7_litoral	CDU	52506f11-9587-45a7-987e-371607cc2a59	Dia %	Tienda 0564 Larroque	LARROQUE	km medido con el pin rural: 147.5 ida cargado vs 115.3 real (-22%)	route Concepcion del Uruguay (-32.4794932,-58.2324141) -> Larroque (-33.0349,-59.0004) = 115.3 km ida	RECALCULAR_KM	alta
g7_litoral	CDU	c1973c12-933d-49f4-adbb-f8bc930961a2	Dia %	Tienda 1045 Concordia	CONCORDIA	pin de Gestión 21 km al oeste de Concordia, en zona rural (lon -58.243 vs -58.025)	reverse -31.3902116,-58.243081 = Distrito Yuquerí, Dpto Concordia (rural). search 'Alvear 954, Concordia' = way 507679263 -31.3900501,-58.0246344 (shop=supermarket Dia, Alvear 954). route CDU -> ahí = 143.6 vs 145.5 cargado (-1.3%, no hace falta recalcular)	PIN_MANUAL -31.3900501,-58.0246344 fuente=https://www.openstreetmap.org/way/507679263	alta
g7_litoral	CDU	351a58ff-7be5-4ebc-8c74-5c324eba1dbf	Dia %	Tienda 6064 Gualeguaychu	GUALEGUAYCHU	pin de Gestión 17 km al sur de Gualeguaychú, en zona rural	reverse -33.16616,-58.528798 = Distrito Costa Uruguay Sur (rural). search 'Artigas 1657, Gualeguaychú' = way 1181454992 -33.0168975,-58.5290599 (Av. General Artigas 1657, barrio Hipódromo), coincide con geocode ROOFTOP de Gestión	PIN_MANUAL -33.0168975,-58.5290599 fuente=https://www.openstreetmap.org/way/1181454992	alta
